passage_id,date,article_type,title,url,passage_text,code
88,12/28/73,Archives,In a Gift‐Horse's Mouth,https://www.nytimes.com/1973/12/28/archives/in-a-gifthorses-mouth.html,"W. E. B. Du Bois, the remarkable scholar, polemicist and spokesman for American blacks, left a heritage of papers that also covered the years from the eighteen‐nineties to the nine‐teen‐sixties. As with Mr. Russell, there has been a growing scholarly interest in his life and influence, and the availability of his papers is certain to increase this interest enormously. Yet the University of Massachusetts outbid all rivals for this magnificent collection when it agreed to. pay his widow for all of them the sum of $150,000. When a commercial transaction occurs, as in the sale of the Russell and Du Bois papers, the amount paid establishes a basis for figuring taxes. Even here one would look for the intrusion of sentiment—Mr. Russell was Mr. Eaton's friend and McMaster was Mr. Eaton's alma mater—since a political patron might feign an offer to purchase the papers of a public figure like Mr. Nixon. While there would be a need for sophisticated examination, it would be pertinent in such cases to know the number and amounts of serious competitive bids.",Out of the Mouth of Academics
89,3/4/90,New York,Dedicated Guardian for Historic Treasures,https://www.nytimes.com/1990/03/04/nyregion/dedicated-guardian-for-historic-treasures.html,"The 68 photographs in the exhibit provide a broad view of black Americans from before the Civil War through the early 1980's. Images of anonymous families, workers and soldiers are shown as well as portraits of public figures like W. E. B. Du Bois, the Rev. Dr. Martin Luther King Jr. and Marian Anderson.",Collective Synecdoche
90,6/25/72,Archives,PROFESSORS WEIGH BLACK STUDY ROLE,https://www.nytimes.com/1972/06/25/archives/professors-weigh-black-study-role-find-room-for-scholarship-and.html,"Still, Chester Davis, associate chairman of the W. E. B. Du Bois Department of Afro American Studies at the University of Massachusetts, said black studies should not be considered a discipline in the traditional sense.",Monumental Memorialization
90,6/25/72,Archives,PROFESSORS WEIGH BLACK STUDY ROLE,https://www.nytimes.com/1972/06/25/archives/professors-weigh-black-study-role-find-room-for-scholarship-and.html,"Still, Chester Davis, associate chairman of the W. E. B. Du Bois Department of Afro American Studies at the University of Massachusetts, said black studies should not be considered a discipline in the traditional sense.",Out of the Mouth of Academics
91,11/3/96,Education,Can Harvard's Powerhouse Alter the Course of Black Studies?,https://www.nytimes.com/1996/11/03/education/can-harvard-s-powerhouse-alter-the-course-of-black-studies.html,"Attired in a blue suit, one hand clutching a piece of chalk, the other a well-worn copy of W. E. B. Du Bois's ''The Souls of Black Folk,'' he paced back and forth, arms out, leaning forward, bending back, voice rising and falling, one foot in the academy, the other in the pulpit. ''Will we be able to talk about race in such a way we can get beyond the finger-pointing and name calling and actually be self-critical and critical of each other so we can be empowered and enabled instead of paralyzed and debilitated?'' he said. ''It's so easy to talk about race in America, Du Bois would say, in a way in which we're paralyzed, and debilitated or just completely depressed.''",Scholar
91,11/3/96,Education,Can Harvard's Powerhouse Alter the Course of Black Studies?,https://www.nytimes.com/1996/11/03/education/can-harvard-s-powerhouse-alter-the-course-of-black-studies.html,"Attired in a blue suit, one hand clutching a piece of chalk, the other a well-worn copy of W. E. B. Du Bois's ''The Souls of Black Folk,'' he paced back and forth, arms out, leaning forward, bending back, voice rising and falling, one foot in the academy, the other in the pulpit. ''Will we be able to talk about race in such a way we can get beyond the finger-pointing and name calling and actually be self-critical and critical of each other so we can be empowered and enabled instead of paralyzed and debilitated?'' he said. ''It's so easy to talk about race in America, Du Bois would say, in a way in which we're paralyzed, and debilitated or just completely depressed.''",Mention of Scholarly Work
91,11/3/96,Education,Can Harvard's Powerhouse Alter the Course of Black Studies?,https://www.nytimes.com/1996/11/03/education/can-harvard-s-powerhouse-alter-the-course-of-black-studies.html,"Attired in a blue suit, one hand clutching a piece of chalk, the other a well-worn copy of W. E. B. Du Bois's ''The Souls of Black Folk,'' he paced back and forth, arms out, leaning forward, bending back, voice rising and falling, one foot in the academy, the other in the pulpit. ''Will we be able to talk about race in such a way we can get beyond the finger-pointing and name calling and actually be self-critical and critical of each other so we can be empowered and enabled instead of paralyzed and debilitated?'' he said. ''It's so easy to talk about race in America, Du Bois would say, in a way in which we're paralyzed, and debilitated or just completely depressed.''",Social/Political Advocacy
91,11/3/96,Education,Can Harvard's Powerhouse Alter the Course of Black Studies?,https://www.nytimes.com/1996/11/03/education/can-harvard-s-powerhouse-alter-the-course-of-black-studies.html,"Attired in a blue suit, one hand clutching a piece of chalk, the other a well-worn copy of W. E. B. Du Bois's ''The Souls of Black Folk,'' he paced back and forth, arms out, leaning forward, bending back, voice rising and falling, one foot in the academy, the other in the pulpit. ''Will we be able to talk about race in such a way we can get beyond the finger-pointing and name calling and actually be self-critical and critical of each other so we can be empowered and enabled instead of paralyzed and debilitated?'' he said. ''It's so easy to talk about race in America, Du Bois would say, in a way in which we're paralyzed, and debilitated or just completely depressed.''",Out of the Mouth of Academics
93,6/20/16,U.S.,Supreme Court Says Police May Use Evidence Found After Illegal Stops,https://www.nytimes.com/2016/06/21/us/supreme-court-says-police-may-use-evidence-found-after-illegal-stops.html,"In a dissent that cited W. E. B. Du Bois, James Baldwin and Ta-Nehisi Coates, Justice Sotomayor said the court had vastly expanded police power.",Social/Political Advocacy
93,6/20/16,U.S.,Supreme Court Says Police May Use Evidence Found After Illegal Stops,https://www.nytimes.com/2016/06/21/us/supreme-court-says-police-may-use-evidence-found-after-illegal-stops.html,"In a dissent that cited W. E. B. Du Bois, James Baldwin and Ta-Nehisi Coates, Justice Sotomayor said the court had vastly expanded police power.",Out of the Mouth of Activists
93,6/20/16,U.S.,Supreme Court Says Police May Use Evidence Found After Illegal Stops,https://www.nytimes.com/2016/06/21/us/supreme-court-says-police-may-use-evidence-found-after-illegal-stops.html,"In a dissent that cited W. E. B. Du Bois, James Baldwin and Ta-Nehisi Coates, Justice Sotomayor said the court had vastly expanded police power.",Collective Synecdoche
96,11/19/14,Opinion,The Case for Black With a Capital B,https://www.nytimes.com/2014/11/19/opinion/the-case-for-black-with-a-capital-b.html,"In the mid-1920s, W. E. B. Du Bois began a letter-writing campaign, demanding that book publishers, newspaper editors and magazines capitalize the N in Negro when referring to Black people. Even though Du Bois himself didn’t use the word Negro consistently — one of his most famous works, after all, is “The Souls of Black Folk” — it was the official name for the race, and as such, Du Bois wanted that word to confer respect on the page as well as in daily life.  In 1926, The New York Times denied his request, as did most other newspapers. In 1929, when the editor for the Encyclopaedia Britannica informed Du Bois that Negro would be lowercased in the article he had submitted for publication, Du Bois quickly wrote a heated retort that called “the use of a small letter for the name of twelve million Americans and two hundred million human beings a personal insult.” The editor changed his mind and conceded to the capital N, as did many other mainstream publications including The Atlantic Monthly and, eventually, The New York Times. ",Scholar
96,11/19/14,Opinion,The Case for Black With a Capital B,https://www.nytimes.com/2014/11/19/opinion/the-case-for-black-with-a-capital-b.html,"In the mid-1920s, W. E. B. Du Bois began a letter-writing campaign, demanding that book publishers, newspaper editors and magazines capitalize the N in Negro when referring to Black people. Even though Du Bois himself didn’t use the word Negro consistently — one of his most famous works, after all, is “The Souls of Black Folk” — it was the official name for the race, and as such, Du Bois wanted that word to confer respect on the page as well as in daily life.  In 1926, The New York Times denied his request, as did most other newspapers. In 1929, when the editor for the Encyclopaedia Britannica informed Du Bois that Negro would be lowercased in the article he had submitted for publication, Du Bois quickly wrote a heated retort that called “the use of a small letter for the name of twelve million Americans and two hundred million human beings a personal insult.” The editor changed his mind and conceded to the capital N, as did many other mainstream publications including The Atlantic Monthly and, eventually, The New York Times. ",Activist
96,11/19/14,Opinion,The Case for Black With a Capital B,https://www.nytimes.com/2014/11/19/opinion/the-case-for-black-with-a-capital-b.html,"In the mid-1920s, W. E. B. Du Bois began a letter-writing campaign, demanding that book publishers, newspaper editors and magazines capitalize the N in Negro when referring to Black people. Even though Du Bois himself didn’t use the word Negro consistently — one of his most famous works, after all, is “The Souls of Black Folk” — it was the official name for the race, and as such, Du Bois wanted that word to confer respect on the page as well as in daily life.  In 1926, The New York Times denied his request, as did most other newspapers. In 1929, when the editor for the Encyclopaedia Britannica informed Du Bois that Negro would be lowercased in the article he had submitted for publication, Du Bois quickly wrote a heated retort that called “the use of a small letter for the name of twelve million Americans and two hundred million human beings a personal insult.” The editor changed his mind and conceded to the capital N, as did many other mainstream publications including The Atlantic Monthly and, eventually, The New York Times. ",Social/Political Advocacy
97,5/29/96,Business,"Spreading the Economic Word;Black Pulpits, a White Businessman and Buying Power",https://www.nytimes.com/1996/05/29/business/spreading-the-economic-word-black-pulpits-a-white-businessman-and-buying-power.html,"Outside the church, attempts to organize national self-help groups had checkered histories. Booker T. Washington's National Negro Business League, formed to aid small black businesses, met resistance from both whites and black leaders like W. E. B. Du Bois, who objected to Washington's acceptance of racial segregation.",Activist
97,5/29/96,Business,"Spreading the Economic Word;Black Pulpits, a White Businessman and Buying Power",https://www.nytimes.com/1996/05/29/business/spreading-the-economic-word-black-pulpits-a-white-businessman-and-buying-power.html,"Outside the church, attempts to organize national self-help groups had checkered histories. Booker T. Washington's National Negro Business League, formed to aid small black businesses, met resistance from both whites and black leaders like W. E. B. Du Bois, who objected to Washington's acceptance of racial segregation.",Social/Political Advocacy
98,12/22/17,U.S.,Past Debates Echo in Split Between Cornel West and Ta-Nehisi Coates,https://www.nytimes.com/2017/12/22/us/past-debates-echo-in-split-between-cornel-west-and-ta-nehisi-coates.html,"Shortly after the dawn of the 20th century, the scholar W.E.B. Du Bois took on a fellow black civic leader, Booker T. Washington, for what he described as submitting to white domination and accepting “the alleged inferiority of the Negro races.”",Activist
98,12/22/17,U.S.,Past Debates Echo in Split Between Cornel West and Ta-Nehisi Coates,https://www.nytimes.com/2017/12/22/us/past-debates-echo-in-split-between-cornel-west-and-ta-nehisi-coates.html,"Shortly after the dawn of the 20th century, the scholar W.E.B. Du Bois took on a fellow black civic leader, Booker T. Washington, for what he described as submitting to white domination and accepting “the alleged inferiority of the Negro races.”",Social/Political Advocacy
99,2/28/98,U.S.,N.A.A.C.P. Post Gives Julian Bond New Start,https://www.nytimes.com/1998/02/28/us/naacp-post-gives-julian-bond-new-start.html,"''It sets me apart, but not radically,'' Mr. Bond said of his personal background. ''I think for people of my age and generation, this was a normal experience -- not to have W. E. B. Du Bois in your home, but to have his name in your home, to know about him in your home, to have grown up in this movement. This was dinner table conversation for us.''",Social/Political Advocacy
100,10/25/22,Opinion,Why I Keep Coming Back to Reconstruction,https://www.nytimes.com/2022/10/25/opinion/reconstruction-civil-war-du-bois.html,"The scholarship on Reconstruction is vast and comprehensive. But my touchstone for thinking about the period continues to be W.E.B. Du Bois’s “Black Reconstruction,” published in 1935 after years of painstaking research that was often inhibited by segregation and the racism of Southern institutions of higher education. I return to Du Bois, even as I read more recent work, because he offers a framework that is useful, I think, for analyzing the struggle for democracy in our own time. The central conceit of Du Bois’s landmark study — whose full title is “Black Reconstruction: An Essay Toward a History of the Part Which Black Folk Played in the Attempt to Reconstruct Democracy in America, 1860-1880” — is that the period was a grand struggle between “two theories of the future of America,” rooted in the relationship of American labor to American democracy. “What were to be the limits of democratic control in the United States?” Du Bois asks. “Was the rule of the mass of Americans to be unlimited, and the right to rule extended to all men regardless of race and color?” And if not, he continues, “How would property and privilege be protected?”",Scholar
100,10/25/22,Opinion,Why I Keep Coming Back to Reconstruction,https://www.nytimes.com/2022/10/25/opinion/reconstruction-civil-war-du-bois.html,"The scholarship on Reconstruction is vast and comprehensive. But my touchstone for thinking about the period continues to be W.E.B. Du Bois’s “Black Reconstruction,” published in 1935 after years of painstaking research that was often inhibited by segregation and the racism of Southern institutions of higher education. I return to Du Bois, even as I read more recent work, because he offers a framework that is useful, I think, for analyzing the struggle for democracy in our own time. The central conceit of Du Bois’s landmark study — whose full title is “Black Reconstruction: An Essay Toward a History of the Part Which Black Folk Played in the Attempt to Reconstruct Democracy in America, 1860-1880” — is that the period was a grand struggle between “two theories of the future of America,” rooted in the relationship of American labor to American democracy. “What were to be the limits of democratic control in the United States?” Du Bois asks. “Was the rule of the mass of Americans to be unlimited, and the right to rule extended to all men regardless of race and color?” And if not, he continues, “How would property and privilege be protected?”",Mention of Scholarly Work
100,10/25/22,Opinion,Why I Keep Coming Back to Reconstruction,https://www.nytimes.com/2022/10/25/opinion/reconstruction-civil-war-du-bois.html,"The scholarship on Reconstruction is vast and comprehensive. But my touchstone for thinking about the period continues to be W.E.B. Du Bois’s “Black Reconstruction,” published in 1935 after years of painstaking research that was often inhibited by segregation and the racism of Southern institutions of higher education. I return to Du Bois, even as I read more recent work, because he offers a framework that is useful, I think, for analyzing the struggle for democracy in our own time. The central conceit of Du Bois’s landmark study — whose full title is “Black Reconstruction: An Essay Toward a History of the Part Which Black Folk Played in the Attempt to Reconstruct Democracy in America, 1860-1880” — is that the period was a grand struggle between “two theories of the future of America,” rooted in the relationship of American labor to American democracy. “What were to be the limits of democratic control in the United States?” Du Bois asks. “Was the rule of the mass of Americans to be unlimited, and the right to rule extended to all men regardless of race and color?” And if not, he continues, “How would property and privilege be protected?”",Social/Political Advocacy
101,3/4/73,Archives,"A master of role playing, strategem, power",https://www.nytimes.com/1973/03/04/archives/a-master-of-role-playing-strategem-power-vol-i-the-autobiographical.html,"The publication of the papers of Frederick Douglass and W. E. B. Du Bois (to mention only the most obvious) will. probably add little to the stature of these men. Douglass, despite his decline in later years, sits astride black history in the 19th century like a colossus. The Du Bois papers will deepen and flesh out the outlines of the life of a man already acknowledged by most people as one of the great minds of the 20th century. In the final analysis, Booker T. Washington may have scored another point. These first volumes of the Washington papers, and the trend in recent scholarship reveal Booker T. Washington to have been a man of remarkable skill in dealing with white America. A man whose life may offer more to blacks during this period of growing white indifference to black aspirations, and growing repression of attempts to move to meet their needs, than those of the leading purveyors of rhetoric who pass for black leaders in our day.",Scholar
102,8/4/95,U.S.,Legal Defense Fund in Battle Over Access to Old Files,https://www.nytimes.com/1995/08/04/us/legal-defense-fund-in-battle-over-access-to-old-files.html,"The historians include three Pulitzer Prize winners: Taylor Branch, author of ""Parting the Waters,"" a biography of the Rev. Dr. Martin Luther King Jr.; David Garrow, author of ""Bearing the Cross,"" another biography of Dr. King, and David L. Lewis, author of a recent biography of W. E. B. Du Bois.",Out of the Mouth of Academics
103,3/26/09,U.S.,"John Hope Franklin, Scholar of African-American History, Is Dead at 94",https://www.nytimes.com/2009/03/26/us/26franklin.html,"During a career of scholarship, teaching and advocacy that spanned more than 70 years, Dr. Franklin was deeply involved in the painful debates that helped reshape America’s racial identity, working with the Rev. Dr. Martin Luther King Jr., W. E. B. Du Bois, Thurgood Marshall and other major civil rights figures of the 20th century.",Activist
103,3/26/09,U.S.,"John Hope Franklin, Scholar of African-American History, Is Dead at 94",https://www.nytimes.com/2009/03/26/us/26franklin.html,"During a career of scholarship, teaching and advocacy that spanned more than 70 years, Dr. Franklin was deeply involved in the painful debates that helped reshape America’s racial identity, working with the Rev. Dr. Martin Luther King Jr., W. E. B. Du Bois, Thurgood Marshall and other major civil rights figures of the 20th century.",Social/Political Advocacy
103,3/26/09,U.S.,"John Hope Franklin, Scholar of African-American History, Is Dead at 94",https://www.nytimes.com/2009/03/26/us/26franklin.html,"During a career of scholarship, teaching and advocacy that spanned more than 70 years, Dr. Franklin was deeply involved in the painful debates that helped reshape America’s racial identity, working with the Rev. Dr. Martin Luther King Jr., W. E. B. Du Bois, Thurgood Marshall and other major civil rights figures of the 20th century.",Out of the Mouth of Academics
103,3/26/09,U.S.,"John Hope Franklin, Scholar of African-American History, Is Dead at 94",https://www.nytimes.com/2009/03/26/us/26franklin.html,"During a career of scholarship, teaching and advocacy that spanned more than 70 years, Dr. Franklin was deeply involved in the painful debates that helped reshape America’s racial identity, working with the Rev. Dr. Martin Luther King Jr., W. E. B. Du Bois, Thurgood Marshall and other major civil rights figures of the 20th century.",Collective Synecdoche
105,8/30/18,Opinion,Serving Time Should Not Mean ‘Prison Slavery’ ,https://www.nytimes.com/2018/08/30/opinion/national-prison-strike-slavery-.html,"During the Civil War, slaves freed themselves by walking to Union lines. What was a trickle in 1861 became a flood by 1864, as thousands of self-emancipated slaves followed Union soldiers. What the pioneering civil rights activist W.E.B. Du Bois called the “general strike” of slaves changed the outcome of the war, forcing a reluctant Lincoln administration to move toward the Emancipation Proclamation and then the 13th Amendment, all while slowing the Confederate war effort by undermining the labor force and thus the economy. Slaves could not have won the war by themselves, but their actions were crucial in deciding the war and creating its moral impact. ",Activist
105,8/30/18,Opinion,Serving Time Should Not Mean ‘Prison Slavery’ ,https://www.nytimes.com/2018/08/30/opinion/national-prison-strike-slavery-.html,"During the Civil War, slaves freed themselves by walking to Union lines. What was a trickle in 1861 became a flood by 1864, as thousands of self-emancipated slaves followed Union soldiers. What the pioneering civil rights activist W.E.B. Du Bois called the “general strike” of slaves changed the outcome of the war, forcing a reluctant Lincoln administration to move toward the Emancipation Proclamation and then the 13th Amendment, all while slowing the Confederate war effort by undermining the labor force and thus the economy. Slaves could not have won the war by themselves, but their actions were crucial in deciding the war and creating its moral impact. ",Social/Political Advocacy
106,10/28/01,New York,"Down the Years, a Call to Arms",https://www.nytimes.com/2001/10/28/nyregion/down-the-years-a-call-to-arms.html,"Similarly, said John Whiteclay Chambers 2nd of Rutgers University, W. E. B. Du Bois and Frederick Douglass urged African-Americans to serve, even though they would be fighting for a segregated society. ''It was an effort to gain full citizenship rights,'' the professor said, noting that military service also offers ''social mobility to people without much money.''",Activist
106,10/28/01,New York,"Down the Years, a Call to Arms",https://www.nytimes.com/2001/10/28/nyregion/down-the-years-a-call-to-arms.html,"Similarly, said John Whiteclay Chambers 2nd of Rutgers University, W. E. B. Du Bois and Frederick Douglass urged African-Americans to serve, even though they would be fighting for a segregated society. ''It was an effort to gain full citizenship rights,'' the professor said, noting that military service also offers ''social mobility to people without much money.''",Social/Political Advocacy
106,10/28/01,New York,"Down the Years, a Call to Arms",https://www.nytimes.com/2001/10/28/nyregion/down-the-years-a-call-to-arms.html,"Similarly, said John Whiteclay Chambers 2nd of Rutgers University, W. E. B. Du Bois and Frederick Douglass urged African-Americans to serve, even though they would be fighting for a segregated society. ''It was an effort to gain full citizenship rights,'' the professor said, noting that military service also offers ''social mobility to people without much money.''",Out of the Mouth of Academics
106,10/28/01,New York,"Down the Years, a Call to Arms",https://www.nytimes.com/2001/10/28/nyregion/down-the-years-a-call-to-arms.html,"Similarly, said John Whiteclay Chambers 2nd of Rutgers University, W. E. B. Du Bois and Frederick Douglass urged African-Americans to serve, even though they would be fighting for a segregated society. ''It was an effort to gain full citizenship rights,'' the professor said, noting that military service also offers ''social mobility to people without much money.''",Collective Synecdoche
107,8/28/94,Magazine,A Neighborhood In Waves,https://www.nytimes.com/1994/08/28/magazine/a-neighborhood-in-waves.html,"""I came mostly for the trade union people,"" Rogovin told me not long ago. ""I was a product of the Great Depression and what I saw and experienced myself made me politically active."" When I asked him if he thought of his photography as explicitly political, Rogovin said, ""I like to photograph people with problems."" He purchased a used camera in 1942 but did not become serious about photography until 1958, when he began taking photographs in storefront churches on the East Side of Buffalo. A collection of those photographs was published in Aperture in 1962, with an introduction by W. E. B. Du Bois.",Mention of Scholarly Work
108,5/21/97,U.S.,More Than 50 Journalists Are Fellowship Recipients,https://www.nytimes.com/1997/05/21/us/more-than-50-journalists-are-fellowship-recipients.html,"David Turnley, The Detroit Free Press, photographic correspondent based in Paris; will also take classes at the W. E. B. Du Bois Institute for Afro-American Research and the Kennedy School of Government; Russian, film making and drama.",Monumental Memorialization
108,5/21/97,U.S.,More Than 50 Journalists Are Fellowship Recipients,https://www.nytimes.com/1997/05/21/us/more-than-50-journalists-are-fellowship-recipients.html,"David Turnley, The Detroit Free Press, photographic correspondent based in Paris; will also take classes at the W. E. B. Du Bois Institute for Afro-American Research and the Kennedy School of Government; Russian, film making and drama.",Out of the Mouth of Academics
110,4/30/19,Obituaries,"Martin Kilson, Scholar and Racial Pathbreaker at Harvard, Dies at 88",https://www.nytimes.com/2019/04/30/obituaries/martin-kilson-dead.html,"Martin Kilson, a leftist scholar, fierce debater and follower of W. E. B. Du Bois who became the first tenured African-American professor at Harvard, died on April 24 in hospice care in Lincoln, Mass. He was 88.",Social/Political Advocacy
110,4/30/19,Obituaries,"Martin Kilson, Scholar and Racial Pathbreaker at Harvard, Dies at 88",https://www.nytimes.com/2019/04/30/obituaries/martin-kilson-dead.html,"Martin Kilson, a leftist scholar, fierce debater and follower of W. E. B. Du Bois who became the first tenured African-American professor at Harvard, died on April 24 in hospice care in Lincoln, Mass. He was 88.",Out of the Mouth of Academics
110,4/30/19,Obituaries,"Martin Kilson, Scholar and Racial Pathbreaker at Harvard, Dies at 88",https://www.nytimes.com/2019/04/30/obituaries/martin-kilson-dead.html,"Martin Kilson, a leftist scholar, fierce debater and follower of W. E. B. Du Bois who became the first tenured African-American professor at Harvard, died on April 24 in hospice care in Lincoln, Mass. He was 88.",Out of the Mouth of Activists
111,10/6/20,Opinion,America May Need International Intervention,https://www.nytimes.com/2020/10/06/opinion/us-united-nations-election.html,"Joe Biden is not W.E.B. Du Bois, let alone Malcolm X. But the party he leads now faces chronic racist disenfranchisement. The more the Democratic Party becomes a vehicle for Black political empowerment, the less its votes count.",Collective Synecdoche
112,1/5/92,Education Life,"BLACKBOARD;
A Year 'Abroad' In America",https://www.nytimes.com/1992/01/05/education/blackboard-a-year-abroad-in-america.html,"A central theme is race, which brought the group to the Lynchburg home of Ann Spencer, the dominant poet of the Harlem renaissance of the 1920's. Against a glowing violet sunset, by the pond where Mrs. Spencer once counseled George Washington Carver, Booker T. Washington and W. E. B. Du Bois, the group discussed the early days of the civil rights movement. ",Collective Synecdoche
113,11/10/93,Archives,Top Black Studies Scholar Is Leaving Princeton for Harvard,https://www.nytimes.com/1993/11/10/news/top-black-studies-scholar-is-leaving-princeton-for-harvard.html,"Henry Louis Gates, Jr., chairman of Harvard's Department of Afro-American Studies and director of the W. E. B. Du Bois Institute for Afro-American Research, described Professor West as ""one of America's most important public intellectuals, and a formidable scholar by any measure.""",Monumental Memorialization
113,11/10/93,Archives,Top Black Studies Scholar Is Leaving Princeton for Harvard,https://www.nytimes.com/1993/11/10/news/top-black-studies-scholar-is-leaving-princeton-for-harvard.html,"Henry Louis Gates, Jr., chairman of Harvard's Department of Afro-American Studies and director of the W. E. B. Du Bois Institute for Afro-American Research, described Professor West as ""one of America's most important public intellectuals, and a formidable scholar by any measure.""",Out of the Mouth of Academics
114,10/22/22,Opinion,The Price of Liberty Goes Up the Longer You Wait,https://www.nytimes.com/2022/10/22/opinion/john-brown-dubois-history.html,"Du Bois’s entry is at once a typical biography — it goes into some detail about Brown’s childhood, his upbringing and his moral development, including a depiction of the scene that made Brown, at a young age, an ardent opponent of slavery — and an exercise in social analysis. Du Bois sums up Brown’s views in his conclusion. “John Brown loved his neighbor as himself,” writes Du Bois. “He could not endure therefore to see his neighbor poor, unfortunate or oppressed.” Brown’s sympathy with the least advantaged was strengthened by his Christianity and influenced by the “social doctrines of the French Revolution with its emphasis on freedom and power in political life.” Added to all of this, Du Bois writes, was Brown’s own “inchoate but growing belief in a more just and a more equal distribution of property.” From this, Brown concluded that “all men are created free and equal.” It is this point that Du Bois wields against the eugenicists and white supremacists of his time, the intellectual descendants of slaveholders who dominated the mainstream of American letters with arguments about the natural inferiority of nonwhites. “Has John Brown no message — no legacy, then, to the twentieth century?” asks Du Bois. “He has and it is this great word: the cost of liberty is less than the price of repression. The price of repressing the world’s darker races is shown in a moral retrogression and an economic waste unparalleled since the age of the African-slave trade.” (I quoted a version of this line in my column on Tuesday.) Viewed in this light, Du Bois says, the memory of John Brown stands as a “mighty warning” to the United States and its peers. To wait to rectify the sins of the present — to sidestep justice in favor of comfort — is to make the final price of liberty all the more expensive. John Brown “knew that in 1700 it would have cost something to overthrow slavery and establish liberty; and that by reason of cowardice and blindness the cost in 1800 was vastly larger but still not unpayable,” Du Bois writes. “He felt that by 1900 no human hand could pluck the vampire from the body of the land without doing the nation to death.” What Brown decided, Du Bois continues, was that he had to strike a blow for justice in his time. “It will cost something — even blood and suffering — but it will not cost as much as waiting.” Du Bois was very much a man of his time — Victorian, bourgeois and more than a little elitist. You can see these aspects of Du Bois in his Brown biography, and for a modern reader, they may be a little jarring. And yet, Du Bois’s broadside against hierarchy and exclusion still lands with as much force in 2022 as I’m sure it did in 1909. His warning that the tolerance of injustice will only lead to darker places and “darker deeds” is still relevant. And his closing reminder that without real “equality of opportunity” the best in humanity cannot be “discovered and conserved” remains as true now as it was then.",Scholar
114,10/22/22,Opinion,The Price of Liberty Goes Up the Longer You Wait,https://www.nytimes.com/2022/10/22/opinion/john-brown-dubois-history.html,"Du Bois’s entry is at once a typical biography — it goes into some detail about Brown’s childhood, his upbringing and his moral development, including a depiction of the scene that made Brown, at a young age, an ardent opponent of slavery — and an exercise in social analysis. Du Bois sums up Brown’s views in his conclusion. “John Brown loved his neighbor as himself,” writes Du Bois. “He could not endure therefore to see his neighbor poor, unfortunate or oppressed.” Brown’s sympathy with the least advantaged was strengthened by his Christianity and influenced by the “social doctrines of the French Revolution with its emphasis on freedom and power in political life.” Added to all of this, Du Bois writes, was Brown’s own “inchoate but growing belief in a more just and a more equal distribution of property.” From this, Brown concluded that “all men are created free and equal.” It is this point that Du Bois wields against the eugenicists and white supremacists of his time, the intellectual descendants of slaveholders who dominated the mainstream of American letters with arguments about the natural inferiority of nonwhites. “Has John Brown no message — no legacy, then, to the twentieth century?” asks Du Bois. “He has and it is this great word: the cost of liberty is less than the price of repression. The price of repressing the world’s darker races is shown in a moral retrogression and an economic waste unparalleled since the age of the African-slave trade.” (I quoted a version of this line in my column on Tuesday.) Viewed in this light, Du Bois says, the memory of John Brown stands as a “mighty warning” to the United States and its peers. To wait to rectify the sins of the present — to sidestep justice in favor of comfort — is to make the final price of liberty all the more expensive. John Brown “knew that in 1700 it would have cost something to overthrow slavery and establish liberty; and that by reason of cowardice and blindness the cost in 1800 was vastly larger but still not unpayable,” Du Bois writes. “He felt that by 1900 no human hand could pluck the vampire from the body of the land without doing the nation to death.” What Brown decided, Du Bois continues, was that he had to strike a blow for justice in his time. “It will cost something — even blood and suffering — but it will not cost as much as waiting.” Du Bois was very much a man of his time — Victorian, bourgeois and more than a little elitist. You can see these aspects of Du Bois in his Brown biography, and for a modern reader, they may be a little jarring. And yet, Du Bois’s broadside against hierarchy and exclusion still lands with as much force in 2022 as I’m sure it did in 1909. His warning that the tolerance of injustice will only lead to darker places and “darker deeds” is still relevant. And his closing reminder that without real “equality of opportunity” the best in humanity cannot be “discovered and conserved” remains as true now as it was then.",Mention of Scholarly Work
